Country Name,Country Code,Series Name,Series Code,2022 [YR2022],,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.9239115343373,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.009,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Voice and Accountability: Estimate,VA.EST,1.01301276683807,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.7492503434899,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.383287221193314,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.82397732646906,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,-0.391204476356506,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.1275328737655,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.785569846630096,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,46.8097144231177,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.65364283323288,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.0569253154098988,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.37864224349665,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.705,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Voice and Accountability: Estimate,VA.EST,-0.191544353961945,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.31075138139252,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,0.3897884786129,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,GE.EST,0.392122596502304,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.4885663986206,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.94386225938797,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,31.25,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,RQ.EST,0.584444940090179,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.502344727516174,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.46399141215136,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Voice and Accountability: Estimate,VA.EST,0.764573812484741,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.63929298477301,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,0.578853130340576,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.4,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Government Effectiveness: Estimate,GE.EST,-0.0970938131213188,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.6678876876831,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
